senior_citizen,partner,dependents,tenure,phone_service,multiple_lines,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,monthly_charges,gender_F,gender_M,internet_service_DSL,internet_service_Fiber optic,internet_service_No,contract_Month-to-month,contract_One year,contract_Two year,payment_method_Bank transfer (automatic),payment_method_Credit card (automatic),payment_method_Electronic check,payment_method_Mailed check
0.0,0.0,0.0,0.4013792551953058,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.7785684009595515,1,0,0,1,0,1,0,0,0,1,0,0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5454207840299224,0,1,0,1,0,1,0,0,0,0,1,0
0.0,0.0,0.0,0.5642768936191539,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.6096627890041874,1,0,1,0,0,0,1,0,0,0,0,1
0.0,1.0,0.0,0.9448958980460652,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0231610222069409,0,1,0,0,1,0,0,1,0,1,0,0
1.0,0.0,0.0,0.8690614787257132,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.921471465627903,1,0,0,1,0,0,1,0,0,0,1,0
0.0,1.0,0.0,0.577158862668874,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0242341183176102,1,0,0,0,1,1,0,0,0,0,0,1
1.0,0.0,0.0,0.2637345902089357,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6701237300799674,0,1,0,1,0,1,0,0,0,1,0,0
0.0,0.0,0.0,0.1587688878906996,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.3399540683316395,0,1,1,0,0,1,0,0,0,0,0,1
1.0,0.0,0.0,0.4182492059464703,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2797500606869656,0,1,1,0,0,1,0,0,0,0,1,0
0.0,1.0,1.0,0.4504984555118551,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0210137573204771,1,0,0,0,1,1,0,0,0,0,0,1
0.0,0.0,0.0,0.8147539374979358,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.623343813892894,1,0,1,0,0,0,0,1,0,0,0,1
0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0140251089933381,0,1,0,0,1,1,0,0,0,0,0,1
0.0,1.0,0.0,0.3471906800900553,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2670338827367189,1,0,1,0,0,0,1,0,0,0,1,0
0.0,1.0,1.0,0.3839512352318975,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.524245418234722,0,1,1,0,0,1,0,0,0,0,0,1
0.0,1.0,0.0,0.5240280318728455,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.5724407919010145,0,1,1,0,0,0,1,0,1,0,0,0
0.0,1.0,1.0,0.2149224348532317,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.173127270450358,1,0,1,0,0,1,0,0,0,0,0,1
1.0,1.0,0.0,0.9609567291417404,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.7694062077532555,0,1,0,1,0,1,0,0,0,1,0,0
0.0,1.0,1.0,0.577158862668874,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.637495630660012,1,0,0,1,0,1,0,0,0,0,1,0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5281884607090773,0,1,0,1,0,1,0,0,0,0,1,0
0.0,0.0,1.0,0.6143937700981975,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6910159759407053,1,0,0,1,0,1,0,0,0,1,0,0
1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9595957399135484,0,1,0,1,0,0,0,1,0,0,0,1
0.0,0.0,0.0,0.3277165405465304,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.5866593219548426,1,0,1,0,0,0,1,0,0,0,0,1
0.0,0.0,0.0,0.8864558080665539,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.8521200591225228,0,1,0,1,0,0,1,0,1,0,0,0
0.0,0.0,1.0,0.7567855111107402,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0140251089933381,0,1,0,0,1,0,0,1,1,0,0,0
1.0,1.0,1.0,0.9448958980460652,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.8923364007992011,1,0,0,1,0,0,1,0,0,0,1,0
1.0,0.0,0.0,0.4659549029553728,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4460308251762171,1,0,1,0,0,1,0,0,0,0,0,1
1.0,1.0,0.0,0.9448958980460652,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.9052393474408292,1,0,0,1,0,1,0,0,1,0,0,0
0.0,1.0,1.0,0.537727157297909,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.4460308251762171,0,1,1,0,0,0,1,0,1,0,0,0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012410126331701,0,1,0,0,1,1,0,0,0,0,0,1
0.0,1.0,0.0,0.7365203006549813,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0748254693219561,1,0,0,0,1,0,0,1,0,0,1,0
0.0,0.0,1.0,0.0497519637871241,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0107942982679736,0,1,0,0,1,1,0,0,0,0,0,1
0.0,1.0,1.0,0.920291677555515,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.5429608487757704,0,1,1,0,0,0,1,0,0,1,0,0
0.0,1.0,1.0,0.3471906800900553,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0059416740448243,1,0,0,0,1,1,0,0,0,0,0,1
1.0,1.0,0.0,0.9119467666736026,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.6813032497418725,0,1,0,1,0,0,1,0,1,0,0,0
0.0,0.0,0.0,0.5240280318728455,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0140251089933381,1,0,0,0,1,0,0,1,1,0,0,0
0.0,1.0,0.0,0.5642768936191539,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.6355447211891981,0,1,1,0,0,0,1,0,0,0,0,1
0.0,1.0,1.0,0.0909403957994292,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.4171467765132897,1,0,1,0,0,1,0,0,0,1,0,0
0.0,1.0,0.0,0.9119467666736026,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.5817585557037837,0,1,1,0,0,0,0,1,0,1,0,0
0.0,0.0,0.0,0.2400798774610835,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.4301068663578775,1,0,1,0,0,1,0,0,0,0,1,0
0.0,0.0,0.0,0.6022053266017849,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.8822928763907066,1,0,0,1,0,1,0,0,1,0,0,0
0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6633135663600622,1,0,1,0,0,0,0,1,1,0,0,0
0.0,1.0,0.0,0.8332309387360852,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.2271933255347216,0,1,1,0,0,1,0,0,0,0,1,0
1.0,0.0,0.0,0.7157269759830088,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.7394630901242797,1,0,0,1,0,1,0,0,0,0,1,0
0.0,1.0,0.0,0.577158862668874,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.7471970870612872,1,0,0,1,0,1,0,0,0,0,0,1
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2746665752841613,1,0,1,0,0,1,0,0,0,1,0,0
0.0,1.0,1.0,0.8240415532150858,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.1684677210340305,1,0,1,0,0,0,0,1,1,0,0,0
0.0,1.0,1.0,0.8147539374979358,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5267100058017523,1,0,0,1,0,1,0,0,1,0,0,0
1.0,1.0,0.0,0.9119467666736026,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.7650639643205461,1,0,0,1,0,1,0,0,0,1,0,0
0.0,0.0,0.0,0.968889251268496,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.8338893057583086,0,1,0,1,0,0,1,0,1,0,0,0
1.0,1.0,0.0,0.9367645159985818,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.7920589145026917,1,0,0,1,0,0,1,0,1,0,0,0
0.0,1.0,0.0,0.9035271062199788,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.4320989715233653,0,1,1,0,0,1,0,0,1,0,0,0
0.0,1.0,1.0,0.9448958980460652,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.5247383854413801,0,1,1,0,0,0,0,1,0,0,0,1
0.0,1.0,0.0,0.36590996542709,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.6462705479017083,0,1,1,0,0,0,0,1,0,0,0,1
1.0,0.0,0.0,0.0497519637871241,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.761685654106505,1,0,0,1,0,1,0,0,0,0,1,0
0.0,0.0,0.0,0.2637345902089357,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6350569408381994,0,1,0,1,0,1,0,0,0,0,1,0
0.0,0.0,0.0,0.9609567291417404,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.3640962168412539,1,0,1,0,0,1,0,0,0,1,0,0
0.0,0.0,1.0,0.5897975123201569,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.8262060155190185,0,1,0,1,0,0,1,0,0,1,0,0
0.0,0.0,0.0,0.3073952537968367,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.6740134666950411,0,1,0,1,0,1,0,0,0,0,1,0
1.0,1.0,0.0,0.4013792551953058,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.7394630901242797,0,1,0,1,0,1,0,0,0,0,1,0
0.0,1.0,0.0,0.9609567291417404,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.9286270803757184,1,0,0,1,0,0,1,0,0,0,1,0
0.0,1.0,0.0,0.8602376838401232,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7259171158977645,1,0,1,0,0,0,1,0,0,0,1,0
1.0,0.0,0.0,0.7667314905909031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1684677210340305,1,0,1,0,0,0,1,0,0,0,1,0
0.0,1.0,0.0,0.7958718306578962,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.5345925327482833,0,1,1,0,0,0,1,0,0,1,0,0
0.0,1.0,0.0,0.9119467666736026,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.6350569408381994,0,1,1,0,0,0,0,1,1,0,0,0
0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.5336075613367468,0,1,1,0,0,1,0,0,1,0,0,0
0.0,1.0,1.0,0.5511379709649509,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6169940308375914,0,1,0,1,0,0,1,0,1,0,0,0
0.0,0.0,0.0,0.2637345902089357,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.566551588435336,0,1,0,1,0,1,0,0,0,0,1,0
0.0,1.0,1.0,0.9845657700648542,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.9186082616786572,1,0,0,1,0,0,0,1,0,0,1,0
0.0,0.0,0.0,0.6943649565089509,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.7727825027702881,0,1,0,1,0,0,1,0,1,0,0,0
0.0,1.0,1.0,0.7365203006549813,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.7674765016934301,1,0,0,1,0,0,1,0,0,1,0,0
0.0,1.0,0.0,0.6943649565089509,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.5193143743972547,0,1,1,0,0,0,1,0,0,1,0,0
0.0,0.0,0.0,0.3471906800900553,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1158716442633294,1,0,1,0,0,1,0,0,0,0,1,0
0.0,0.0,0.0,0.4659549029553728,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.7312405022236382,0,1,0,1,0,1,0,0,0,1,0,0
0.0,1.0,1.0,0.5642768936191539,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5724407919010145,1,0,0,1,0,1,0,0,0,0,0,1
0.0,1.0,0.0,0.7365203006549813,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.631641883411615,0,1,1,0,0,0,1,0,0,1,0,0
0.0,0.0,1.0,0.2637345902089357,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.5577114681643658,1,0,1,0,0,1,0,0,0,0,0,1
1.0,1.0,0.0,0.9448958980460652,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.8281272406507751,0,1,0,1,0,0,1,0,0,0,1,0
0.0,0.0,1.0,0.7157269759830088,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.4708543566069565,1,0,1,0,0,1,0,0,0,1,0,0
0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0663539266803728,1,0,0,0,1,0,0,1,1,0,0,0
0.0,0.0,0.0,0.5642768936191539,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.3585704586423715,1,0,1,0,0,0,0,1,1,0,0,0
0.0,0.0,0.0,0.7467165703705313,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0795826062578237,1,0,0,0,1,0,0,1,0,1,0,0
0.0,0.0,1.0,0.7157269759830088,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.3826539316694776,0,1,1,0,0,1,0,0,0,0,0,1
0.0,0.0,1.0,0.9529594471554486,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.7336594713309142,1,0,0,1,0,0,0,1,0,1,0,0
0.0,0.0,0.0,0.2149224348532317,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.7655465078310799,0,1,0,1,0,1,0,0,0,0,1,0
0.0,1.0,0.0,0.5100224772679167,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.7259171158977645,1,0,0,1,0,1,0,0,0,0,0,1
0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.7694062077532555,0,1,0,1,0,1,0,0,0,0,1,0
0.0,1.0,1.0,0.5100224772679167,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6452958930423426,1,0,0,1,0,0,1,0,0,1,0,0
0.0,0.0,1.0,0.6143937700981975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0721801126663306,0,1,1,0,0,1,0,0,0,1,0,0
0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9591197731279002,0,1,0,1,0,0,0,1,1,0,0,0
0.0,1.0,1.0,0.2400798774610835,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013486874963036,1,0,0,0,1,0,0,1,1,0,0,0
1.0,1.0,0.0,0.6943649565089509,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.6608803957870631,1,0,0,1,0,1,0,0,0,0,1,0
0.0,0.0,0.0,0.7567855111107402,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.3696180001626911,0,1,1,0,0,0,1,0,0,0,0,1
0.0,0.0,0.0,0.537727157297909,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0753543249625011,0,1,0,0,1,0,1,0,1,0,0,0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5247383854413801,0,1,0,1,0,1,0,0,0,0,1,0
0.0,1.0,1.0,0.1267439425207783,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.8319688852068452,0,1,0,1,0,1,0,0,0,0,1,0
1.0,0.0,0.0,0.5511379709649509,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0113330019681903,0,1,0,0,1,0,1,0,0,1,0,0
0.0,1.0,1.0,0.8147539374979358,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0226243404047026,0,1,0,0,1,0,1,0,0,0,0,1
0.0,0.0,0.0,0.7261920732051075,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018865050156262,1,0,0,0,1,0,0,1,0,0,0,1
1.0,1.0,0.0,0.920291677555515,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.7157479251382728,0,1,0,1,0,1,0,0,0,0,1,0
0.0,0.0,0.0,0.7051197889498053,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.8822928763907066,0,1,0,1,0,1,0,0,0,0,1,0
0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.6603937001987118,1,0,0,1,0,1,0,0,0,0,0,1
0.0,0.0,0.0,0.2861143725768439,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.8064978276065925,1,0,0,1,0,1,0,0,0,0,1,0
1.0,0.0,0.0,0.4810095504676461,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.2476566174842953,1,0,1,0,0,1,0,0,0,0,1,0
0.0,0.0,0.0,0.0497519637871241,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0220875691397102,1,0,0,0,1,1,0,0,0,0,0,1
0.0,1.0,1.0,0.8864558080665539,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0668839474556266,1,0,0,0,1,0,1,0,0,1,0,0
1.0,1.0,0.0,0.8513263383141965,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0075600789911771,1,0,0,0,1,0,0,1,0,0,0,1
0.0,0.0,0.0,0.4182492059464703,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0140251089933381,1,0,0,0,1,0,1,0,0,0,0,1
1.0,1.0,0.0,0.9923125145751528,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0610496164482559,0,1,0,0,1,0,0,1,1,0,0,0
0.0,1.0,0.0,0.7261920732051075,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.6876174245384876,1,0,0,1,0,0,1,0,1,0,0,0
0.0,1.0,0.0,0.8778000968445132,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.8281272406507751,1,0,0,1,0,0,1,0,0,1,0,0
0.0,1.0,1.0,0.6381539641543058,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.8564343903092536,1,0,0,1,0,0,1,0,0,0,0,1
0.0,1.0,0.0,0.187958695105774,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333402059989133,1,0,1,0,0,1,0,0,0,0,1,0
0.0,0.0,0.0,0.187958695105774,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0263792467648091,1,0,0,0,1,1,0,0,0,0,0,1
0.0,0.0,0.0,0.1587688878906996,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3359227577348095,1,0,1,0,0,1,0,0,0,0,0,1
0.0,0.0,0.0,0.7157269759830088,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0204767163129938,1,0,0,0,1,0,0,1,0,0,0,1
0.0,1.0,0.0,0.8950307844930321,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.2389682028423291,0,1,1,0,0,1,0,0,1,0,0,0
0.0,1.0,1.0,0.4956904250574305,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.659420247444236,1,0,0,1,0,1,0,0,0,0,1,0
0.0,0.0,1.0,0.5100224772679167,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.3831548823494354,0,1,1,0,0,1,0,0,1,0,0,0
0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.8002428811597435,1,0,0,1,0,0,0,1,0,0,1,0
0.0,0.0,0.0,0.0497519637871241,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.2548025771122956,1,0,1,0,0,1,0,0,0,0,1,0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.1622483801445253,0,1,1,0,0,1,0,0,0,0,0,1
0.0,0.0,1.0,0.3277165405465304,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2746665752841613,1,0,1,0,0,1,0,0,0,0,1,0
0.0,0.0,0.0,0.7765586355295433,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.6686647448370722,1,0,0,1,0,1,0,0,0,0,0,1
0.0,0.0,0.0,0.9529594471554486,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0737675427917796,1,0,0,0,1,0,0,1,0,1,0,0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0177901511316507,1,0,0,0,1,1,0,0,1,0,0,0
1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5714594903229304,0,1,0,1,0,1,0,0,0,0,1,0
0.0,1.0,1.0,0.9923125145751528,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8228432231341736,0,1,0,1,0,0,0,1,0,1,0,0
0.0,1.0,0.0,0.9767584652509992,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.8161151516967826,0,1,0,1,0,0,1,0,1,0,0,0
1.0,1.0,0.0,0.9529594471554486,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.5375468597265515,1,0,1,0,0,0,1,0,1,0,0,0
0.0,0.0,0.0,0.1587688878906996,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0172525644448461,1,0,0,0,1,1,0,0,0,1,0,0
1.0,1.0,0.0,0.9923125145751528,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8151537268732665,1,0,0,1,0,0,0,1,0,0,1,0
0.0,0.0,0.0,0.9367645159985818,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.6394462017015198,0,1,1,0,0,0,1,0,0,0,1,0
0.0,1.0,1.0,0.8864558080665539,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.3851583687344528,1,0,1,0,0,0,0,1,0,1,0,0
0.0,1.0,0.0,0.4504984555118551,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.7901325425766439,1,0,0,1,0,1,0,0,0,0,1,0
0.0,1.0,1.0,0.4013792551953058,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0118716112399319,1,0,0,0,1,1,0,0,0,0,0,1
0.0,0.0,0.0,0.0497519637871241,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0215507081869915,0,1,0,0,1,1,0,0,0,0,0,1
0.0,0.0,0.0,0.9529594471554486,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.3035905752853692,1,0,1,0,0,0,0,1,0,0,0,1
1.0,1.0,0.0,0.4013792551953058,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5468964558834767,0,1,0,1,0,1,0,0,1,0,0,0
0.0,0.0,1.0,0.3073952537968367,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0156392528613008,1,0,0,0,1,1,0,0,0,1,0,0
0.0,1.0,1.0,0.8147539374979358,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0247705330705745,1,0,0,0,1,0,0,1,0,1,0,0
0.0,0.0,1.0,0.4013792551953058,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6370079350545844,1,0,0,1,0,1,0,0,0,0,1,0
0.0,1.0,1.0,0.7765586355295433,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0210137573204771,0,1,0,0,1,0,1,0,1,0,0,0
0.0,1.0,1.0,0.2149224348532317,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0215507081869915,0,1,0,0,1,1,0,0,1,0,0,0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.585189331030954,1,0,0,1,0,1,0,0,0,0,1,0
0.0,1.0,1.0,0.9529594471554486,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.909537814224131,1,0,0,1,0,0,0,1,1,0,0,0
0.0,0.0,0.0,0.1587688878906996,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6282257813624058,0,1,0,1,0,1,0,0,0,0,0,1
0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0589257814611526,1,0,0,0,1,0,0,1,1,0,0,0
1.0,0.0,0.0,0.3839512352318975,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3801487022592882,1,0,1,0,0,1,0,0,0,1,0,0
1.0,1.0,0.0,0.8147539374979358,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.7055702960222466,1,0,0,1,0,1,0,0,0,0,1,0
0.0,1.0,0.0,0.8513263383141965,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.8837280919126309,1,0,0,1,0,0,1,0,1,0,0,0
0.0,1.0,0.0,0.7365203006549813,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.775193605549338,0,1,0,1,0,1,0,0,1,0,0,0
0.0,1.0,1.0,0.1587688878906996,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0129485474907393,0,1,0,0,1,1,0,0,0,0,0,1
1.0,1.0,0.0,0.7958718306578962,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5355774061861909,1,0,0,1,0,1,0,0,1,0,0,0
0.0,0.0,0.0,0.8950307844930321,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0118716112399319,0,1,0,0,1,0,0,1,0,0,0,1
0.0,1.0,1.0,0.7051197889498053,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0637027079018107,1,0,0,0,1,0,1,0,0,0,0,1
0.0,0.0,0.0,0.2861143725768439,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.7737469974440268,0,1,0,1,0,1,0,0,0,1,0,0
1.0,0.0,0.0,0.8778000968445132,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.527695667165588,1,0,1,0,0,0,0,1,1,0,0,0
0.0,0.0,0.0,0.2861143725768439,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0167148859952522,1,0,0,0,1,0,1,0,0,0,0,1
0.0,0.0,0.0,0.8332309387360852,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.6642866913924826,0,1,0,1,0,1,0,0,0,1,0,0
0.0,0.0,0.0,0.0497519637871241,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6228554988033589,1,0,0,1,0,1,0,0,0,0,1,0
0.0,1.0,1.0,0.920291677555515,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0220875691397102,1,0,0,0,1,0,0,1,1,0,0,0
0.0,0.0,0.0,0.8513263383141965,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.6331056070844503,1,0,1,0,0,0,0,1,0,0,1,0
